"province","province_name","age_group","total_expected","total_observed","total_excess","total_excess0","se_excess","total_excess_low","total_excess_high","total_excess0_low","total_excess0_high"
"P0024","Golestan","80",4464.2500000004375,5627,1162.7499999995625,1281.3666666663332,177.77174876246576,811.9784220319548,1513.5215779671703,930.5950886987255,1632.138244633941
"P0025","Gilan","0 to 4",242.95192307683647,305,62.048076923163535,111.70576923082194,51.25188665493801,-39.07994415397033,163.1760980002974,10.577748153688077,212.8337903079558
"P0025","Gilan","10 to 14",70.75576923074277,105,34.24423076925723,61.23076923078662,20.83320232725143,-6.86294911348547,75.35141065199993,20.12358934804392,102.33794911352932
"P0025","Gilan","15 to 19",211.67884615375752,276,64.32115384624248,102.32756410262283,32.64116588168348,-0.08499247748648031,128.72730016997144,37.92141777889387,166.7337104263518
"P0025","Gilan","20 to 24",280.81923076921373,283,2.180769230786268,76.58205128206015,35.12981957056915,-67.13588164466282,71.49742010623535,7.2654004066110645,145.89870215750923
"P0025","Gilan","25 to 29",332.9115384615311,372,39.08846153846889,108.26025641026209,41.6551826854472,-43.10375551974744,121.28067859668522,26.06803935204576,190.45247346847842
"P0025","Gilan","30 to 34",408.6538461539154,519,110.34615384608458,164.40769230764158,40.10747471294802,31.207807673010876,189.48450001915828,85.26934613456788,243.54603848071528
"P0025","Gilan","35 to 39",627.1519230769584,714,86.84807692304162,156.40769230767074,46.84608008747153,-5.586595899104694,179.2827497451879,63.97301948552443,248.84236512981704
"P0025","Gilan","40 to 44",647.1134615385631,916,268.8865384614369,335.7493589742893,53.992433712414204,162.35098765847533,375.42208926439844,229.21380817132774,442.28490977725085
"P0025","Gilan","45 to 49",913.7538461538682,1190,276.24615384613185,347.4615384615237,64.4530744555805,149.07011609529468,403.422191596969,220.2855007106865,474.63757621236084
"P0025","Gilan","5 to 9",92.43076923076922,80,-12.430769230769215,34.296153846153146,19.983398605414806,-51.861152915316914,26.999614453778484,-5.134229838394553,73.72653753070085
"P0025","Gilan","50 to 54",1184.3692307691942,1764,579.6307692308058,638.696153846183,69.85192483194665,441.8019518402781,717.4595866213334,500.8673364556554,776.5249712367107
"P0025","Gilan","55 to 59",1847.8096153846195,2480,632.1903846153805,736.5730769230746,92.81369175674074,449.0543951167782,815.3263741139828,553.4370874244723,919.7090664216769
"P0025","Gilan","60 to 64",2350.959615384615,3291,940.0403846153849,1021.5346153846228,109.22127267016381,724.5296612926658,1155.5511079381042,806.0238920619037,1237.0453387073421
"P0025","Gilan","65 to 69",2909.586538461638,3902,992.4134615383618,1118.1365384614744,122.16213009959081,751.3683942471911,1233.4585288295325,877.0914711703036,1359.181605752645
"P0025","Gilan","70 to 74",3449.30769230749,4357,907.69230769251,1059.4000000001706,141.23264767329783,629.0181143531593,1186.3665010318607,780.7258066608199,1338.0741933395213
"P0025","Gilan","75 to 79",3078.7038461535667,4371,1292.2961538464333,1334.1384615386855,149.58573159454403,997.1400141441293,1587.4522935487373,1038.9823218363815,1629.2946012409896
"P0025","Gilan","80",12305.46153846164,14378,2072.538461538359,2470.946153846109,365.28984834703164,1351.764224843163,2793.3126982335552,1750.171917150913,3191.7203905413053
"P0026","Lorestan","0 to 4",804.8134615386455,691,-113.81346153864547,105.8320512819812,61.960782684154495,-236.07181622957808,8.444893152287136,-16.426303408951412,228.0904059729138
"P0026","Lorestan","10 to 14",167.94423076924085,182,14.055769230759154,69.28653846153503,22.80134717678126,-30.934869521822606,59.04640798334091,24.29589970895327,114.27717721411679
"P0026","Lorestan","15 to 19",275.5942307691655,328,52.405769230834494,102.95576923081018,34.10155280913405,-14.881949843070743,119.69348830473973,35.66805015690494,170.2434883047154
"P0026","Lorestan","20 to 24",291.7576923078155,401,109.24230769218451,151.63076923067814,44.562792450111196,21.31291995097068,197.17169543339833,63.70138148946431,239.56015697189196
"P0026","Lorestan","25 to 29",427.98653846151655,512,84.01346153848345,157.17884615385594,48.68029793038653,-12.04041113726457,180.0673342142315,61.12497347810792,253.23271882960398
"P0026","Lorestan","30 to 34",567.6134615385104,597,29.386538461489636,129.14807692305763,53.77686253142245,-76.7236565476115,135.49673347059075,23.037881913956497,235.25827193215878
"P0026","Lorestan","35 to 39",557.0999999999533,606,48.9000000000467,136.7000000000221,49.9106171808964,-49.58148576894885,147.38148576904226,38.218514231026546,235.18148576901766
"P0026","Lorestan","40 to 44",470.1346153845623,632,161.86538461543768,217.20769230773197,43.309698421838284,76.40854818059813,247.32222105027722,131.75085587289243,302.6645287425715
"P0026","Lorestan","45 to 49",624.9461538462833,729,104.05384615371668,199.09743589737167,50.53425901406339,4.341817109822642,203.7658751976107,99.38540685347763,298.8094649412657
"P0026","Lorestan","5 to 9",209.60192307690488,207,-2.601923076904882,63.20064102564969,30.134610077055612,-62.062241163167464,56.8583950093577,3.740322939387106,122.66095911191226
"P0026","Lorestan","50 to 54",588.7769230768491,843,254.22307692315087,293.7705128205656,47.65494837136952,160.19237995045205,348.2537738958497,199.7398158478668,387.80120979326443
"P0026","Lorestan","55 to 59",889.2596153844544,1108,218.74038461554562,323.3076923078013,65.996949017231,88.51803990117742,348.9627293299138,193.08534759343308,453.5300370221695
"P0026","Lorestan","60 to 64",1140.634615384376,1728,587.365384615624,629.8602564104676,71.07513510034859,447.1229812699577,727.6077879612902,489.61785306480135,770.1026597561339
"P0026","Lorestan","65 to 69",1236.4538461538075,1939,702.5461538461925,748.2269230769554,77.18588082486842,550.246289541346,854.8460181510391,595.9270587721088,900.5267873818019
"P0026","Lorestan","70 to 74",1276.6673076922227,1843,566.3326923077773,638.5012820513524,74.12608702345416,420.0702816897462,712.5951029258083,492.2388714333213,784.7636926693835
"P0026","Lorestan","75 to 79",1348.6326923074005,1898,549.3673076925995,595.9506410258828,92.53426092150868,366.7826791143318,731.9519362708672,413.36601244761505,778.5352696041505
"P0026","Lorestan","80",6177.340384615006,7360,1182.6596153849941,1538.8788461541153,196.09708024781926,795.7292805471602,1569.589950222828,1151.9485113162814,1925.8091809919492
"P0027","Mazandaran","0 to 4",468.73653846148,473,4.263461538520005,107.52435897438852,58.85676462244714,-111.8701780549655,120.39710113200552,-8.609280619096992,223.65799856787402
"P0027","Mazandaran","10 to 14",60.57884615380428,130,69.42115384619572,83.52115384618622,21.503996102485978,26.990392502012448,111.851915190379,41.09039250200295,125.9519151903695
"P0027","Mazandaran","15 to 19",306.9499999999507,308,1.0500000000492946,80.35000000002489,35.101065151232085,-68.20991389039168,70.30991389049026,11.090086109583922,149.60991389046586
"P0027","Mazandaran","20 to 24",295.2423076922274,355,59.75769230777257,108.38846153851387,37.69534658204753,-14.621146257224623,134.13653087276975,34.00962297351667,182.76730010351105
"P0027","Mazandaran","25 to 29",351.31923076913563,439,87.68076923086437,141.6038461538809,48.43331102655242,-7.885759496262281,183.247297957991,46.03731742675426,237.17037488100755
"P0027","Mazandaran","30 to 34",543.4788461537379,667,123.52115384626211,183.72564102570897,53.135470498039126,18.676526044616068,228.36578164790814,78.88101322406293,288.570268827355
"P0027","Mazandaran","35 to 39",764.9480769231849,928,163.05192307681511,260.5884615383977,55.434484171375146,53.67098025560591,272.4328658980243,151.20751871718852,369.9694043596069
"P0027","Mazandaran","40 to 44",708.198076922968,992,283.80192307703203,347.119230769312,59.45068946027364,166.49637650727593,401.1074696467881,229.81368419955592,464.4247773390681
"P0027","Mazandaran","45 to 49",907.3019230769161,1329,421.69807692308393,471.9544871794907,68.30857322330021,286.9145346276847,556.4816192184832,337.17094488409145,606.7380294748899
"P0027","Mazandaran","5 to 9",96.34999999996533,110,13.650000000034666,54.80000000001566,20.182032201498533,-26.17231896343504,53.47231896350437,14.977681036545953,94.62231896348536
"P0027","Mazandaran","50 to 54",1314.8423076925358,1926,611.1576923074642,687.9230769228996,79.39071903700669,454.50733595751547,767.808048657413,531.2727205729508,844.5734332728483
"P0027","Mazandaran","55 to 59",1827.675000000454,2656,828.324999999546,903.6249999996514,93.40357755194034,644.0250731900759,1012.6249268090161,719.3250731901813,1087.9249268091214
"P0027","Mazandaran","60 to 64",2434.1615384618217,3523,1088.8384615381783,1173.3179487177454,113.09306027057151,865.6880932459701,1311.9888298303865,950.1675804255372,1396.4683170099536
"P0027","Mazandaran","65 to 69",2913.2269230767843,4140,1226.7730769232157,1323.8769230770517,126.11725549091598,977.9239261135292,1475.6222277329023,1075.0277722673652,1572.7260738867383
"P0027","Mazandaran","70 to 74",3170.094230769303,4566,1395.905769230697,1453.7756410256038,134.66695719358955,1130.18671429802,1661.624824163374,1188.0565860929269,1719.4946959582808
"P0027","Mazandaran","75 to 79",3261.619230769344,4637,1375.380769230656,1425.8346153845118,136.78897308276564,1105.4746437026774,1645.2868947586344,1155.9284898565334,1695.7407409124903
"P0027","Mazandaran","80",12043.33269230834,14461,2417.6673076916595,2667.57243589694,359.55817756841896,1708.2025575566208,3127.132057826698,1958.1076857619014,3377.0371860319788
"P0028","Markazi","0 to 4",394.44615384622455,379,-15.446153846224547,90.66025641021702,51.82021904116227,-117.69558397352392,86.80327628107483,-11.58917371708236,192.9096865375164
"P0028","Markazi","10 to 14",71.22307692306643,76,4.776923076933571,42.25641025641538,18.585024031150088,-31.894247968827393,41.448094122694535,5.585239210654414,78.92758130217635
"P0028","Markazi","15 to 19",106.13461538462387,128,21.86538461537613,65.1961538461501,24.05162466344598,-25.592247964671174,69.32301719542343,17.738521266102794,112.6537864261974
"P0028","Markazi","20 to 24",118.98076923078216,174,55.01923076921784,86.79871794870658,25.89809534914378,3.918221552545475,106.12023998589021,35.697708732034215,137.89972716537895
"P0028","Markazi","25 to 29",207.59038461542167,261,53.40961538457833,104.81346153843776,34.84916637063344,-15.353262653013118,122.17249342216978,36.050583500846315,173.57633957602923
"P0028","Markazi","30 to 34",298.5961538462409,296,-2.5961538462408953,76.25512820508848,40.40495932449434,-82.32148387552121,77.12917618303942,-3.4702018241918324,155.9804582343688
"P0028","Markazi","35 to 39",326.6653846153306,417,90.3346153846694,145.1269230769553,38.03070348989717,15.294064975311969,165.37516579402683,70.08637266759787,220.16747348631276
"P0028","Markazi","40 to 44",369.71538461537807,451,81.28461538462193,146.74615384615515,33.82353168954025,14.54547564071217,148.0237551285317,80.00701410224539,213.4852935900649
"P0028","Markazi","45 to 49",450.47500000003515,577,126.52499999996485,182.4249999999797,38.657667530971736,50.24735107778058,202.8026489221491,106.14735107779542,258.702648922164
"P0028","Markazi","5 to 9",77.23269230776167,97,19.767307692238333,56.70705128201718,20.04245695677159,-19.779607394187323,59.31422277866399,17.160136195591527,96.25396636844283
"P0028","Markazi","50 to 54",495.3942307693481,698,202.6057692306519,247.98205128197125,45.35440983023918,113.11439608114297,292.09714238016085,158.49067813246234,337.47342443148017
"P0028","Markazi","55 to 59",731.6653846154563,949,217.33461538454367,290.23461538456746,53.196751814444305,112.36906992187997,322.3001608472074,185.26906992190376,395.20016084723113
"P0028","Markazi","60 to 64",766.1307692307907,1340,573.8692307692093,602.2128205128065,58.884571304095296,457.6807242260106,690.0577373124079,486.0243139696079,718.4013270560051
"P0028","Markazi","65 to 69",1208.1653846155118,1560,351.8346153844882,430.3679487178699,62.111049942687615,229.279759794175,474.3894709748014,307.8130931275567,552.9228043081831
"P0028","Markazi","70 to 74",982.9730769229693,1647,664.0269230770307,689.2512820513764,67.36426188346333,531.1066553518214,796.94719080224,556.3310143261671,822.1715497765857
"P0028","Markazi","75 to 79",1329.1307692308146,2187,857.8692307691854,895.4961538461096,89.98746722809052,680.3098261020123,1035.4286354363585,717.9367491789365,1073.0555585132827
"P0028","Markazi","80",6564.519230769669,8249,1684.4807692303311,1916.1961538458431,223.55144474518562,1243.3786617465144,2125.582876714148,1475.0940463620263,2357.29826132966
"P0029","Hormozgan","0 to 4",904.6115384615243,555,-349.61153846152433,19.601282051283675,64.01996633942699,-475.93298588295687,-223.2900910400918,-106.72016537014888,145.92272947271624
"P0029","Hormozgan","10 to 14",167.13076923081053,173,5.869230769189471,55.362820512796844,28.54935960041793,-50.463139175509305,62.20160071388825,-0.9695494319019318,111.69519045749561
"P0029","Hormozgan","15 to 19",292.95961538464894,312,19.04038461535106,85.35769230767531,35.887329092554324,-51.77095150790571,89.85172073860782,14.546356184418542,156.1690284309321
"P0029","Hormozgan","20 to 24",360.97692307698856,423,62.023076923011445,143.89230769227163,41.973338771300995,-20.796912056513094,144.84306590253598,61.07231871274709,226.71229667179617
"P0029","Hormozgan","25 to 29",399.1596153845943,451,51.840384615405696,118.88269230769967,42.46126818807571,-31.942365728904477,135.62313495971586,35.0999419633895,202.66544265200986
"P0029","Hormozgan","30 to 34",470.00384615385275,543,72.99615384614725,142.2884615384565,45.44676813704205,-16.677456746831666,162.66976443912617,52.61485094547757,231.9620721314354
"P0029","Hormozgan","35 to 39",437.64230769239276,604,166.35769230760724,207.03461538455787,43.7417593440719,80.04833182142065,252.66705279379383,120.72525489837128,293.34397587074443
"P0029","Hormozgan","40 to 44",418.49230769234845,666,247.50769230765155,275.84743589740253,42.58108982894618,163.48851504885474,331.52686956644834,191.82825863860572,359.8666131561994
"P0029","Hormozgan","45 to 49",447.4288461538183,680,232.5711538461817,274.0128205128434,44.73554648834714,144.30089525786116,320.8414124345022,185.74256192452287,362.28307910116393
"P0029","Hormozgan","5 to 9",228.37307692306547,187,-41.37307692306547,41.81794871795131,27.488080403581197,-95.61137634682883,12.865222500697897,-12.420350705812055,96.05624814171468
"P0029","Hormozgan","50 to 54",462.0596153846737,628,165.9403846153263,231.43461538458365,47.66837053263846,71.88320361059867,259.99756562005393,137.37743437985603,325.4917963893113
"P0029","Hormozgan","55 to 59",527.6403846153345,865,337.3596153846655,376.178846153884,51.409200920481645,235.92118855664214,438.79804221268887,274.74041932586067,477.6172729819074
"P0029","Hormozgan","60 to 64",765.7115384613373,1213,447.28846153866266,491.81410256425784,57.610372227972796,333.6141498756278,560.9627732016975,378.13979090122297,605.4884142272927
"P0029","Hormozgan","65 to 69",808.9711538461898,1268,459.02884615381015,496.0730769230491,54.592305209565005,351.3096546818549,566.7480376257654,388.35388545109384,603.7922683950043
"P0029","Hormozgan","70 to 74",813.3884615385546,1232,418.61153846144543,470.7807692307099,55.644168309003256,308.81685590744627,528.4062210154445,360.9860866767107,580.575451784709
"P0029","Hormozgan","75 to 79",625.9019230770203,984,358.09807692297966,398.93269230761973,67.37827413153254,225.15016083181607,491.0459930141433,265.9847762164561,531.8806083987834
"P0029","Hormozgan","80",3959.3153846156665,4673,713.6846153843335,957.5576923075131,179.55991952969168,359.38469567479075,1067.9845350938763,603.2577725979704,1311.8576120170558
"P0030","Hamedan","0 to 4",1171.490384615543,897,-274.490384615543,77.05192307689424,89.2752611114798,-450.6444947682569,-98.33627446282912,-99.10218707581964,253.20603322960812
"P0030","Hamedan","10 to 14",122.21538461529656,108,-14.215384615296557,39.60256410259579,22.348030402225284,-58.311558181834314,29.8807889512412,-4.493609463941965,83.69873766913355
"P0030","Hamedan","15 to 19",144.65961538460465,227,82.34038461539535,116.77243589744498,29.48988438563436,24.15221156742154,140.52855766336916,58.584262849471166,174.96060894541878
"P0030","Hamedan","20 to 24",189.23461538461504,255,65.76538461538496,98.68974358973787,35.91412532786871,-5.098824688285731,136.62959391905565,27.82553428606718,169.55395289340856
"P0030","Hamedan","25 to 29",342.86730769217525,353,10.132692307824755,94.05897435902372,44.027962830115975,-76.7413926023402,97.00677721798971,7.184889448858769,180.93305926918867
"P0030","Hamedan","30 to 34",386.02115384606157,476,89.97884615393843,148.97435897441406,41.06379407990293,8.953531687404464,171.00416062047242,67.94904450788009,229.99967344094802
"P0030","Hamedan","35 to 39",431.7230769231787,547,115.27692307682128,167.3461538460934,43.65002379458696,29.14857123611725,201.4052749175253,81.21780200538936,253.47450568679741
"P0030","Hamedan","40 to 44",386.4923076921816,665,278.5076923078184,302.9243589744659,45.22765395651987,189.26642840317373,367.74895621246304,213.68309506982126,392.1656228791106
"P0030","Hamedan","45 to 49",569.6211538462045,828,258.3788461537955,308.17884615380717,47.07252970985454,165.49735266454988,351.2603396430411,215.29735266456154,401.06033964305277
"P0030","Hamedan","5 to 9",117.74423076923989,134,16.25576923076011,61.942948717944034,25.888720423665504,-34.82674178568508,67.33828024720529,10.860437701498846,113.02545973438922
"P0030","Hamedan","50 to 54",665.5403846154499,987,321.45961538455015,357.92564102558833,55.20209611415223,212.53721069496402,430.3820200741363,249.0032363360022,466.84804571517446
"P0030","Hamedan","55 to 59",1042.6115384615564,1290,247.3884615384436,334.4653846153703,67.23605564180741,114.72116486180639,380.0557582150808,201.79808793873306,467.13268129200753
"P0030","Hamedan","60 to 64",1445.6846153845365,1744,298.3153846154635,441.43589743594816,81.41205923947592,137.67660661041307,458.9541626205139,280.79711943089774,602.0746754409986
"P0030","Hamedan","65 to 69",1651.2750000000542,2437,785.7249999999458,862.9749999999651,80.25240211310727,627.3744076202797,944.0755923796119,704.624407620299,1021.3255923796312
"P0030","Hamedan","70 to 74",1645.4173076925026,2282,636.5826923074974,748.1371794870371,88.58614771096735,461.78831111385085,811.377073501144,573.3427982933906,922.9315606806836
"P0030","Hamedan","75 to 79",2075.023076923191,2957,881.9769230768088,947.1256410255505,104.24126774224321,676.2925315476034,1087.6613146060142,741.4412494963451,1152.810032554756
"P0030","Hamedan","80",7984.459615385109,9682,1697.540384614891,2037.6423076920064,219.79574079796924,1263.8488708227892,2131.231898406993,1603.9507938999045,2471.3338214841083
"P0031","Yazd","0 to 4",329.10769230758075,306,-23.10769230758075,76.44871794876411,42.38045368171153,-106.73098293954983,60.515598324388336,-7.174572683204971,160.0720085807332
"P0031","Yazd","10 to 14",51.55769230768834,62,10.442307692311658,41.90256410256588,13.903732004711294,-16.991939025078086,37.8765544097014,14.468317385176139,69.33681081995563
"P0031","Yazd","15 to 19",77.87307692307223,89,11.126923076927767,43.701282051284295,19.452941897310144,-27.256786218462658,49.51063237231819,5.31757275589387,82.08499134667471
"P0031","Yazd","20 to 24",106.55769230770507,114,7.442307692294932,43.47564102563575,22.66587999093063,-37.28103302854417,52.165648413134036,-1.2476996952033517,88.19898174647486
"P0031","Yazd","25 to 29",132.1269230769963,125,-7.126923076996292,45.33846153843032,26.9263106080446,-60.25676247262431,46.002916318631726,-7.791377857197695,98.46830093405833
"P0031","Yazd","30 to 34",188.56730769228562,160,-28.567307692285624,45.37500000000678,29.598127015455923,-86.96906044755367,29.834445062982425,-13.02675275526127,103.77675275527483
"P0031","Yazd","35 to 39",217.64423076923833,273,55.355769230761666,111.7064102564064,25.225957034698556,5.580994462541881,105.13054399898145,61.931635488186615,161.4811850246262
"P0031","Yazd","40 to 44",213.1519230769119,276,62.84807692308809,130.4525641025728,26.139155232906813,11.271418699186626,114.42473514698955,78.87590587867135,182.02922232647427
"P0031","Yazd","45 to 49",223.3769230769042,324,100.6230769230958,140.28076923078038,31.572660312658833,38.32525988747408,162.9208939587175,77.98295219515867,202.57858626640208
"P0031","Yazd","5 to 9",75.907692307664135,48,-27.907692307664135,15.605128205135088,16.336878755631048,-60.14291967123786,4.327535055909593,-16.63009915843864,47.840355568708816
"P0031","Yazd","50 to 54",324.6923076922923,425,100.30769230770773,168.88974358975025,34.14093481445975,32.94226635265974,167.6731182627557,101.52431763470227,236.25516954479824
"P0031","Yazd","55 to 59",410.6230769229534,615,204.37692307704663,251.30128205136504,40.58285327724536,124.3005803421381,284.45326581195513,171.22493931645653,331.37762478627354
"P0031","Yazd","60 to 64",599.6230769230554,860,260.37692307694465,327.2153846153967,46.59572332739139,168.4362434590026,352.31760269488666,235.27470499745468,419.1560642333387
"P0031","Yazd","65 to 69",694.005769230672,1057,362.99423076932806,441.25769230776666,50.65893162214831,263.0362030908269,462.9522584478292,341.2996646292655,541.2157199862678
"P0031","Yazd","70 to 74",675.986538461392,1085,409.013461538608,468.0923076924122,52.44564138612068,305.52997490703024,512.4969481701858,364.60882106083443,571.57579432399
"P0031","Yazd","75 to 79",836.4961538460143,1278,441.5038461539857,501.5282051283024,67.88155282805923,307.5628821586018,575.4448101493697,367.58724113291845,635.4691691236862
"P0031","Yazd","80",4183.44423076917,5054,870.5557692308303,1203.0211538462017,171.11373532209151,532.9214973698872,1208.1900410917733,865.3868819852587,1540.6554257071448
"P9999","Iran","0 to 4",26276.95576923024,25454,-822.9557692302405,1170.6307692309601,900.012004189517,-2598.820793324563,952.9092548640817,-605.2342548633621,2946.4957933252826
"P9999","Iran","10 to 14",4651.63461538462,5543,891.3653846153802,1040.2346153845833,235.9452224355905,425.8084074027861,1356.9223618279743,574.6776381719892,1505.7915925971774
"P9999","Iran","15 to 19",9045.784615385008,10393,1347.2153846149922,1567.6358974355928,290.8576543071706,773.3075557529048,1921.1232134770796,993.7280685735054,2141.54372629768
"P9999","Iran","20 to 24",10178.923076922823,11805,1626.0769230771766,1743.3846153847571,351.1061501825904,933.2893502990078,2318.8644958553455,1050.5970426065883,2436.172188162926
"P9999","Iran","25 to 29",12654.246153845907,14545,1890.7538461540935,2124.643589743715,404.23367017385874,1093.137333172702,2688.370359135485,1327.0270767623235,2922.2601027251067
"P9999","Iran","30 to 34",16988.171153847303,19833,2844.828846152697,3213.969230768367,469.886675765208,1917.6686428498206,3771.989049455574,2286.8090274654905,4141.129434071244
"P9999","Iran","35 to 39",19030.06346153971,24762,5731.93653846029,5975.612179486157,462.7165404226261,4818.924138201863,6644.948938718717,5062.59977922773,6888.6245797445845
"P9999","Iran","40 to 44",18288.24807692277,27415,9126.75192307723,9223.280769231085,451.7914962804721,8235.296350603794,10018.207495550667,8331.825196757649,10114.736341704522
"P9999","Iran","45 to 49",22587.80384615432,32708,10120.196153845682,10223.673076922656,540.2458971546953,9054.206157377303,11186.18615031406,9157.683080454277,11289.663073391035
"P9999","Iran","5 to 9",6193.321153846203,6533,339.67884615379717,692.1429487179123,318.1629776875425,-288.1066738247041,967.4643661322984,64.35742873941103,1319.9284686964136
"P9999","Iran","50 to 54",27340.99423077081,42934,15593.005769229188,15719.6551282037,654.7331870916911,14301.11437038391,16884.89716807447,14427.763729358421,17011.54652704898
"P9999","Iran","55 to 59",39307.65769230925,57013,17705.34230769075,17982.24999999866,920.5289295967625,15888.994167745666,19521.690447635832,16165.901860053578,19798.598139943744
"P9999","Iran","60 to 64",52280.73461538824,78854,26573.26538461176,27015.119230766093,1083.0826899298306,24436.173147736034,28710.35762148749,24878.026993890366,29152.21146764182
"P9999","Iran","65 to 69",61327.09230769717,93690,32362.907692302833,32905.399999995905,1233.7469781702493,29928.531154083626,34797.28423052204,30471.0234617767,35339.77653821511
"P9999","Iran","70 to 74",64771.93461538854,94462,29690.06538461146,30355.14999999657,1376.0078989369526,26974.985708757384,32405.145060465533,27640.070324142496,33070.22967585064
"P9999","Iran","75 to 79",65599.06730769391,101801,36201.93269230609,36402.1480769213,1705.66063082094,32836.39640706812,39567.46897754406,33036.61179168333,39767.68436215927
"P9999","Iran","80",260929.81730771146,322955,62025.18269228854,67198.26730767752,5385.196611124768,51399.34407563607,72651.02130894101,56572.42869102506,77824.10592432998
