"wave","province","province_name","age_group","total_expected","total_observed","total_excess","total_excess0","se_excess","total_excess_low","total_excess_high","total_excess0_low","total_excess0_high"
"wave 5","P0015","Semnan","15 to 19",53.588461538504916,59,5.411538461495084,39.426923076902995,15.771515579873647,-25.708138570455464,36.53121549344563,8.307246044952446,70.54660010885354
"wave 5","P0015","Semnan","20 to 24",71.2692307692289,67,-4.269230769228898,31.59615384615468,17.751377233522092,-39.29548576557675,30.757024227118954,-3.4301011501931704,66.62240884250254
"wave 5","P0015","Semnan","25 to 29",80.3480769230753,91,10.651923076924703,49.467948717948815,21.9481212933769,-32.65516701526528,53.959013169114684,6.160858625758834,92.7750388101388
"wave 5","P0015","Semnan","30 to 34",124.88846153845674,118,-6.888461538456738,44.314102564104644,22.75395093710339,-51.785580066946245,38.00865699003277,-0.5830159643848631,89.21122109259414
"wave 5","P0015","Semnan","35 to 39",131.69807692304846,197,65.30192307695154,94.56987179489097,22.938396237135535,20.040865005810446,110.56298114809263,49.30881372374988,139.83092986603208
"wave 5","P0015","Semnan","40 to 44",126.81923076922664,197,70.18076923077336,99.52692307692624,22.164319984859237,26.447085167979417,113.9144532935673,55.79323901413229,143.26060713972018
"wave 5","P0015","Semnan","45 to 49",147.92115384615374,236,88.07884615384626,118.725,25.86349009123536,37.046118545511625,139.11157376218088,67.69227239166537,169.75772760833462
"wave 5","P0015","Semnan","5 to 9",24.844230769250792,21,-3.8442307692507924,19.85705128204451,11.779979274280334,-27.08797983078595,19.399518292284366,-3.3866977794906497,43.100800343579664
"wave 5","P0015","Semnan","50 to 54",199.40384615384727,325,125.59615384615273,153.43589743589575,29.536071782415714,67.3168458109608,183.87546188134468,95.15658940070382,211.7152054710877
"wave 5","P0015","Semnan","55 to 59",302.0769230770181,482,179.92307692298192,207.79615384607604,35.04182773008535,110.78004776723597,249.06610607872787,138.6531246903301,276.939183001822
"wave 5","P0015","Semnan","60 to 64",501.47884615383214,622,120.52115384616786,196.51025641026797,43.76023825669817,34.1753315634013,206.86697612893443,110.16443412750141,282.85607869303453
"wave 5","P0015","Semnan","65 to 69",520.5307692307267,807,286.4692307692733,337.7205128205419,46.34098465779361,195.03119055115837,377.9072709873882,246.282472602427,429.1585530386568
"wave 5","P0015","Semnan","70 to 74",736.1230769231263,863,126.87692307687371,222.1166666666412,53.487638896806516,21.337411719173886,232.41643443457355,116.57715530894139,327.65617802434105
"wave 5","P0015","Semnan","75 to 79",743.3673076923952,1018,274.63269230760477,338.4243589743027,55.208560370896826,165.69753262430072,383.5678519909088,229.48919929099867,447.35951865760677
"wave 5","P0015","Semnan","80",2649.3692307692318,3256,606.6307692307682,716.2705128205184,110.24087698132753,389.1082064812605,824.153331980276,498.7479500710107,933.7930755700262
"wave 5","P0016","Sistan and Baluchistan","0 to 4",3340.6653846152903,3246,-94.66538461529035,366.8115384615826,176.74694361535506,-443.4148610900357,254.084091859455,18.06206198683725,715.5610149363279
"wave 5","P0016","Sistan and Baluchistan","10 to 14",666.4307692308124,784,117.56923076918758,226.8589743589485,71.3187568470742,-23.15387654165346,258.2923380800286,86.13586704810746,367.58208166978955
"wave 5","P0016","Sistan and Baluchistan","15 to 19",1162.0269230769252,1143,-19.026923076925186,161.34615384615245,80.60518547528996,-178.07361243203857,140.0197662781882,2.2994644910390605,320.3928432012658
"wave 5","P0016","Sistan and Baluchistan","20 to 24",1112.3173076922697,1087,-25.31730769226965,167.28333333335075,85.54524898007479,-194.11151814056268,143.47690275602338,-1.510877114942275,336.0775437816438
"wave 5","P0016","Sistan and Baluchistan","25 to 29",1170.0365384614934,1097,-73.03653846149336,172.43589743591656,111.07236879663621,-292.1997651418751,146.1266882188884,-46.72732924446521,391.5991241162983
"wave 5","P0016","Sistan and Baluchistan","30 to 34",1726.026923077207,1403,-323.0269230772069,106.9576923076117,141.33994536635635,-601.9128316152235,-44.14101453919034,-171.92821623040487,385.84360084562826
"wave 5","P0016","Sistan and Baluchistan","35 to 39",1456.128846154002,1440,-16.128846154002076,233.00705128198808,97.94024863593015,-209.38033746080643,177.12264515280228,39.75555997518373,426.25854258879247
"wave 5","P0016","Sistan and Baluchistan","40 to 44",999.5019230768833,1246,246.49807692311674,343.2865384615643,63.31058395233117,121.57635235436597,371.41980149186753,218.36481389281352,468.2082630303151
"wave 5","P0016","Sistan and Baluchistan","45 to 49",857.73846153848,1140,282.26153846152,382.0884615384597,56.27333814619691,171.22540501254804,393.29767191049194,271.05232808948773,493.12459498743164
"wave 5","P0016","Sistan and Baluchistan","5 to 9",1316.6730769230496,1311,-5.673076923049621,241.51666666667597,117.36197213536441,-237.24667872363068,225.90052487753144,9.943064866094915,473.09026846725703
"wave 5","P0016","Sistan and Baluchistan","50 to 54",855.6096153846288,1259,403.3903846153712,453.8711538461453,57.841944533875655,289.2591444261751,517.5216248045673,339.7399136569492,568.0023940353415
"wave 5","P0016","Sistan and Baluchistan","55 to 59",935.2615384614847,1353,417.73846153851525,494.58846153849896,73.2698690262112,273.16550349136753,562.311419585663,350.01550349135124,639.1614195856466
"wave 5","P0016","Sistan and Baluchistan","60 to 64",1284.3173076925862,1821,536.6826923074138,611.1249999998159,78.24190501628304,382.29912643258706,691.0662581822406,456.74143412498915,765.5085658746427
"wave 5","P0016","Sistan and Baluchistan","65 to 69",1457.3769230770513,2078,620.6230769229487,686.8730769229977,78.27374599192814,466.1766838027986,775.0694700430988,532.4266838028476,841.3194700431478
"wave 5","P0016","Sistan and Baluchistan","70 to 74",1619.2961538461261,1948,328.7038461538739,512.9615384615583,89.32556199368408,152.4504844612118,504.957207846536,336.70817676889624,689.2149001542205
"wave 5","P0016","Sistan and Baluchistan","75 to 79",1399.2711538462459,1752,352.72884615375415,474.98461538454933,91.89672332831746,171.40217936713285,534.0555129403755,293.657948597928,656.3112821711707
"wave 5","P0016","Sistan and Baluchistan","80",4991.451923077482,4823,-168.4519230774822,561.2038461536777,223.6713259082269,-609.790574922376,272.8867287674116,119.86519430878383,1002.5424979985714
"wave 5","P0017","Fars","0 to 4",1369.267307692132,1132,-237.2673076921319,72.40448717952836,98.56715569647471,-431.7557850802291,-42.778830304034756,-122.08399020856879,266.89296456762554
"wave 5","P0017","Fars","10 to 14",275.4961538462458,341,65.50384615375418,109.97820512814465,32.73111095410357,0.9202240769719907,130.0874682305364,45.39458305136246,174.56182720492683
"wave 5","P0017","Fars","15 to 19",563.4134615384944,733,169.5865384615056,233.81153846151648,54.392591485131625,62.261413531331925,276.91166339167927,126.4864135313428,341.13666339169015
"wave 5","P0017","Fars","20 to 24",592.5499999999963,750,157.45000000000368,215.50000000000875,67.23321664019662,24.788305119387502,290.1116948806199,82.83830511939257,348.16169488062496
"wave 5","P0017","Fars","25 to 29",846.9269230768714,1018,171.0730769231286,241.3500000000165,69.81028934330158,33.32641289022476,308.81974095603243,103.60333596711266,379.09666403292033
"wave 5","P0017","Fars","30 to 34",1124.5769230770493,1281,156.4230769229507,274.0320512819678,82.68511595581006,-6.727641907002408,319.57379575290383,110.8813324520147,437.18277011192095
"wave 5","P0017","Fars","35 to 39",1281.3153846154833,1585,303.68461538451675,376.6346153845508,82.88214166504505,140.1451338889002,467.2240968801333,213.09513388893424,540.1740968801673
"wave 5","P0017","Fars","40 to 44",1076.4038461538778,1618,541.5961538461222,608.3461538461298,71.0989901197448,401.30668080094347,681.885626891301,468.0566808009511,748.6356268913086
"wave 5","P0017","Fars","45 to 49",1317.5980769230398,1774,456.4019230769602,554.6269230769485,81.73640468786193,295.1231605663347,617.6806855875857,393.34816056632303,715.905685587574
"wave 5","P0017","Fars","5 to 9",332.35576923080816,288,-44.355769230808164,53.96794871793328,40.169658176479125,-123.61681314285411,34.905274681237785,-25.293095194112666,133.22899262997925
"wave 5","P0017","Fars","50 to 54",1500.0250000001565,2346,845.9749999998435,882.0749999998643,89.21571533287342,669.9383830195176,1022.0116169801694,706.0383830195384,1058.11161698019
"wave 5","P0017","Fars","55 to 59",2004.6903846152295,2950,945.3096153847705,1006.9333333334595,105.62884673104227,736.8873126022642,1153.731918167277,798.5110305509531,1215.3556361159658
"wave 5","P0017","Fars","60 to 64",2826.173076923379,4227,1400.826923076621,1502.7230769228372,136.62354499428807,1131.2472131463928,1670.406633006849,1233.1433669926091,1772.3027868530653
"wave 5","P0017","Fars","65 to 69",3421.6673076923453,5188,1766.3326923076547,1854.9391025640643,130.20227966590542,1509.4231472796973,2023.2422373356121,1598.029557536107,2111.8486475920217
"wave 5","P0017","Fars","70 to 74",3465.1250000004147,4994,1528.8749999995853,1643.3249999996988,118.70199022044517,1294.6573320778066,1763.092667921364,1409.10733207792,1877.5426679214775
"wave 5","P0017","Fars","75 to 79",2928.584615384204,4643,1714.415384615796,1804.5128205131787,161.4027397286849,1395.9424320963599,2032.8883371352322,1486.0398679937425,2122.985773032615
"wave 5","P0017","Fars","80",16313.25576923163,19546,3232.7442307683705,3807.3512820507494,473.11555004405943,2299.2129514439316,4166.27551009281,2873.8200027263106,4740.882561375189
"wave 5","P0018","Qazvin","0 to 4",77.76923076934736,488,410.23076923065264,432.6282051280996,117.69942788878281,177.99131423379694,642.4702242275083,200.38875013124388,664.8676601249553
"wave 5","P0018","Qazvin","10 to 14",63.59423076922762,86,22.40576923077238,46.022435897437255,15.89647735991106,-8.960477017459734,53.772015479004494,14.656189649205142,77.38868214566936
"wave 5","P0018","Qazvin","15 to 19",79.76346153851892,149,69.23653846148108,92.82499999996199,22.485658666193995,24.868802716693317,113.60427420626883,48.45726425517423,137.19273574474974
"wave 5","P0018","Qazvin","20 to 24",120.55384615384278,179,58.446153846157216,89.08333333333732,27.260398238271367,4.657107090248985,112.23520060206545,35.29428657742909,142.87238008924555
"wave 5","P0018","Qazvin","25 to 29",197.88269230772445,203,5.117307692275546,67.68076923075492,31.750660524099153,-57.531731714055454,67.76634709860654,5.03172982442392,130.32980863708593
"wave 5","P0018","Qazvin","30 to 34",215.215384615384,316,100.78461538461599,145.4282051282059,34.676142337394054,32.36314093667362,169.20608983255835,77.00673068026352,213.84967957614828
"wave 5","P0018","Qazvin","35 to 39",299.0711538460671,402,102.92884615393291,137.65705128210715,33.302141028440026,37.21849206468907,168.63920024317673,71.94669719286331,203.36740537135097
"wave 5","P0018","Qazvin","40 to 44",275.40192307695554,456,180.59807692304446,207.83076923074609,34.65509469889099,112.21813277123522,248.9780210748537,139.45082507893684,276.21071338255535
"wave 5","P0018","Qazvin","45 to 49",351.64807692298996,570,218.35192307701004,254.91153846160486,36.70422651500075,145.92872005193146,290.7751261020886,182.48833543652628,327.33474148668347
"wave 5","P0018","Qazvin","5 to 9",80.29807692307837,81,0.7019230769216307,42.956410256407835,22.58766363478682,-43.867084489980286,45.27093064382355,-1.6125973104940812,87.52541782330975
"wave 5","P0018","Qazvin","50 to 54",369.2846153845418,649,279.7153846154582,293.6807692308346,45.951864767621366,189.04513904888086,370.3856301820356,203.01052366425722,384.35101479741195
"wave 5","P0018","Qazvin","55 to 59",656.9076923077508,918,261.09230769224916,305.0051282050848,49.245221512326985,163.92375207251354,358.2608633119848,207.8365725853492,402.17368382482044
"wave 5","P0018","Qazvin","60 to 64",746.1115384614723,1194,447.88846153852774,478.4961538462082,53.02377005175352,343.26423625908245,552.512686817973,373.8719285667629,583.1203791256535
"wave 5","P0018","Qazvin","65 to 69",851.9769230769401,1349,497.0230769230599,548.8371794871655,56.01579223730201,386.4951219979032,607.5510318482166,438.3092245620088,659.3651344123222
"wave 5","P0018","Qazvin","70 to 74",1167.5596153847334,1532,364.44038461526657,470.1019230768517,73.03965908561396,220.32166693358332,508.55910229694985,325.9832053951684,614.220640758535
"wave 5","P0018","Qazvin","75 to 79",1057.4211538460613,1813,755.5788461539387,778.5750000000834,76.85354373167577,603.934735124896,907.2229571829814,626.9308889710405,930.2191110291262
"wave 5","P0018","Qazvin","80",4283.586538461508,5609,1325.413461538492,1468.1942307692375,173.51741596119453,983.0363502974012,1667.7905727795826,1125.8171195281468,1810.5713420103282
"wave 5","P0019","Qom","0 to 4",342.8730769230149,336,-6.873076923014878,89.02307692311115,49.58620504641854,-104.71444660430356,90.9682927582738,-8.818292758177535,186.86444660439983
"wave 5","P0019","Qom","10 to 14",77.04615384614809,60,-17.046153846148087,27.61025641025951,16.077777073318885,-48.77013290063229,14.677825208336113,-4.113722644224691,59.33423546474371
"wave 5","P0019","Qom","15 to 19",141.9288461538673,129,-12.928846153867312,49.086538461530864,22.258384455680954,-56.8481341896801,30.99044188194548,5.167250425718073,93.00582649734366
"wave 5","P0019","Qom","20 to 24",165.45192307693156,153,-12.451923076931564,52.18461538461036,24.81944885406885,-61.42459336584653,36.520747211983405,3.211945095695391,101.15728567352534
"wave 5","P0019","Qom","25 to 29",158.75192307694223,228,69.24807692305777,105.49166666665585,27.776034518095877,14.441598810421056,124.05455503569448,50.685188554019135,160.29814477929256
"wave 5","P0019","Qom","30 to 34",250.88846153849627,322,71.11153846150373,124.52179487177433,31.00263434258616,9.938472182944516,132.28460474006295,63.34872859321512,185.69486115033354
"wave 5","P0019","Qom","35 to 39",254.56923076927143,434,179.43076923072857,206.77820512817604,30.191358105427984,119.85847837265439,239.00306008880275,147.20591427010186,266.3504959862502
"wave 5","P0019","Qom","40 to 44",311.3673076922497,517,205.6326923077503,233.3788461538909,32.630994190587735,141.24661632793755,270.01876828756303,168.99277017407815,297.76492213370364
"wave 5","P0019","Qom","45 to 49",363.6826923077349,587,223.3173076922651,270.1038461538154,39.09401476498648,146.17867715245796,300.45593823207224,192.9652156140083,347.24247669362256
"wave 5","P0019","Qom","5 to 9",84.51153846151172,78,-6.511538461511719,37.789743589754714,17.77006814521381,-41.57467356188846,28.55159663886502,2.7266084893779734,72.85287869013146
"wave 5","P0019","Qom","50 to 54",445.7980769230503,741,295.2019230769497,339.89551282053236,45.32677091942556,205.76508583895026,384.63876031494914,250.45867558253292,429.3323500585318
"wave 5","P0019","Qom","55 to 59",679.417307692324,1058,378.582692307676,431.7153846153718,55.93336894030909,268.2173714914188,488.94801312393315,321.35006379911465,542.080705431629
"wave 5","P0019","Qom","60 to 64",829.1269230771311,1447,617.8730769228689,668.3538461536798,62.76447484053471,494.0289113938466,741.7172424518913,544.5096806246574,792.1980116827021
"wave 5","P0019","Qom","65 to 69",1081.9442307693103,1778,696.0557692306897,765.4749999999535,64.77055982902438,568.2532829794593,823.8582554819202,637.6725137487231,893.277486251184
"wave 5","P0019","Qom","70 to 74",843.6384615384052,1524,680.3615384615948,712.711538461584,64.43319913140088,553.2247178466279,807.4983590765618,585.5747178466171,839.848359076551
"wave 5","P0019","Qom","75 to 79",1073.0442307692492,1768,694.9557692307508,756.4288461538348,80.4891433450589,536.1380492220899,853.7734892394117,597.611126145174,915.2465661624956
"wave 5","P0019","Qom","80",4308.175000000112,5416,1107.824999999888,1444.5666666665795,158.54241765056804,794.9959121317313,1420.6540878680446,1131.7375787984229,1757.3957545347362
"wave 5","P0020","Kurdistan","0 to 4",215.93269230773058,352,136.06730769226942,199.61858974357892,76.38123772432245,-14.644869412310072,286.7794847968489,48.90641263899943,350.3307668481584
"wave 5","P0020","Kurdistan","10 to 14",36.723076923094936,103,66.27692307690506,84.97307692306316,21.236521243047193,24.37393163522396,108.17991451858617,43.07008548138206,126.87606836474427
"wave 5","P0020","Kurdistan","15 to 19",126.66730769239251,171,44.33269230760749,83.13589743584598,29.680634437951536,-14.23186054938818,102.89724516460316,24.571344578850308,141.70045029284165
"wave 5","P0020","Kurdistan","20 to 24",162.43653846158975,208,45.56346153841025,82.97820512817793,33.989827790749764,-21.503806528684677,112.63072960550518,15.910937061083004,150.04547319527285
"wave 5","P0020","Kurdistan","25 to 29",204.0846153846295,290,85.9153846153705,121.28589743589112,39.10121412865231,8.762548600447062,163.06822063029392,44.13306142096768,198.43873345081454
"wave 5","P0020","Kurdistan","30 to 34",307.3153846154029,360,52.68461538459712,112.43589743588812,38.35180598939833,-22.989520682905933,128.3587514521002,36.761761368385066,188.11003350339118
"wave 5","P0020","Kurdistan","35 to 39",355.36346153841606,406,50.63653846158394,119.87820512823075,39.10837679742123,-26.530430623661545,127.80350754682942,42.71123604298526,197.04517421347623
"wave 5","P0020","Kurdistan","40 to 44",300.6961538462057,441,140.30384615379432,175.17692307688657,36.235279666809284,68.80594890462307,211.8017434029656,103.67902582771531,246.67482032605784
"wave 5","P0020","Kurdistan","45 to 49",346.08846153837555,630,283.91153846162445,307.58846153852625,37.925156227968884,209.07924937542143,358.74382754782744,232.75617245232323,382.4207506247293
"wave 5","P0020","Kurdistan","5 to 9",-4.765384615238531,117,121.76538461523853,137.0653846152544,43.85349380525786,35.235554490111014,208.29521474036605,50.535554490126884,223.59521474038192
"wave 5","P0020","Kurdistan","50 to 54",496.57884615405237,723,226.42115384594763,280.73589743574445,43.964393726218645,139.67250076080143,313.16980693109383,193.98724435059825,367.48455052089065
"wave 5","P0020","Kurdistan","55 to 59",532.4134615384712,888,355.5865384615288,387.71987179486126,53.76415495445361,249.50141749741252,461.6716594256451,281.634750830745,493.8049927589775
"wave 5","P0020","Kurdistan","60 to 64",988.5653846153018,1350,361.4346153846982,438.7230769231332,73.70856260775699,215.99604600777337,506.873184761623,293.2845075462084,584.161646300058
"wave 5","P0020","Kurdistan","65 to 69",1144.324999999993,1932,787.675000000007,826.3000000000179,68.79319582026928,651.9352212146088,923.4147787854052,690.5602212146197,962.0397787854162
"wave 5","P0020","Kurdistan","70 to 74",1204.2980769231126,2035,830.7019230768874,867.438461538432,73.33765664807635,685.9952094062852,975.4086367474896,722.7317478678298,1012.1451752090342
"wave 5","P0020","Kurdistan","75 to 79",1243.0307692309011,2015,771.9692307690989,809.8179487178338,90.4120842326454,593.5719900691677,950.3664714690301,631.4207080179026,988.215189417765
"wave 5","P0020","Kurdistan","80",5262.842307692568,7069,1806.1576923074317,2077.6858974356987,201.5904467119752,1408.3880827456876,2203.927301869176,1679.9162878739546,2475.455506997443
"wave 5","P0021","Kerman","0 to 4",1787.2288461540295,1291,-496.2288461540295,53.59807692304844,124.16768907840898,-741.2311962677209,-251.22649604033816,-191.4042731906429,298.6004270367398
"wave 5","P0021","Kerman","10 to 14",444.91923076925497,355,-89.91923076925497,61.26794871793783,42.98824076123065,-174.74178075731055,-5.096680781199382,-23.554601270117757,146.0904987059934
"wave 5","P0021","Kerman","15 to 19",576.5999999999431,678,101.40000000005693,172.8000000000348,50.155003704051424,2.436301241889254,200.36369875822461,73.83630124186712,271.7636987582025
"wave 5","P0021","Kerman","20 to 24",700.2653846155195,697,-3.2653846155194515,137.0102564101883,54.765017691674394,-111.32536493781761,104.79459570677871,28.950276087890146,245.07023673248648
"wave 5","P0021","Kerman","25 to 29",654.7711538462418,731,76.22884615375824,158.50769230763638,61.57454249508051,-45.267395988138134,197.72508829565461,37.01145016574,280.0039344495327
"wave 5","P0021","Kerman","30 to 34",873.705769230943,981,107.29423076905698,219.3115384614481,63.000725967923785,-17.01609533569112,231.60455687380508,95.0012123567,343.6218645661962
"wave 5","P0021","Kerman","35 to 39",791.2288461539144,1045,253.77115384608555,308.3038461538069,55.14027160794648,144.97073861629733,362.57156907587375,199.50343092401866,417.10426138359514
"wave 5","P0021","Kerman","40 to 44",757.996153846161,1049,291.00384615383905,339.44743589743865,55.63163863834957,181.23388660772613,400.77380569995194,229.67747635132574,449.2173954435516
"wave 5","P0021","Kerman","45 to 49",907.0730769230925,1152,244.92692307690754,338.9628205128164,60.794598609819836,124.96963270470224,364.88421344911285,219.00553014061109,458.9201108850217
"wave 5","P0021","Kerman","5 to 9",483.0499999999767,373,-110.0499999999767,48.70000000000488,59.88495824114953,-228.21242707290796,8.112427072954546,-69.46242707292637,166.86242707293613
"wave 5","P0021","Kerman","50 to 54",893.2942307693154,1385,491.7057692306846,537.1038461537743,70.28677208442326,353.01892992166916,630.3926085397001,398.4170068447588,675.7906854627897
"wave 5","P0021","Kerman","55 to 59",1324.6769230767989,1761,436.32307692320114,541.3615384616231,91.67576503270881,255.43239555358355,617.2137582928187,360.47085709200553,722.2522198312407
"wave 5","P0021","Kerman","60 to 64",1782.528846154,2479,696.4711538460001,808.2666666665757,85.7846360847201,527.2045950463742,865.7377126456261,639.0001078669497,977.5332254662017
"wave 5","P0021","Kerman","65 to 69",1873.130769230798,2780,906.869230769202,1000.6269230769224,97.36016965745189,714.7623263837904,1098.9761351546135,808.5200186915108,1192.733827462334
"wave 5","P0021","Kerman","70 to 74",1905.5423076923023,2872,966.4576923076977,1015.2038461538568,94.02809682464033,780.9254908973355,1151.9898937180599,829.6716447434947,1200.736047564219
"wave 5","P0021","Kerman","75 to 79",1876.807692307548,2773,896.192307692452,987.1115384616328,96.23018942268436,706.3150317647727,1086.0695836201312,797.2342625339535,1176.988814389312
"wave 5","P0021","Kerman","80",9033.394230770009,10766,1732.605769229991,2176.498076922562,286.4603476255927,1167.3745170131924,2297.8370214467895,1611.2668247057636,2741.7293291393607
"wave 5","P0022","Kermanshah","0 to 4",826.8384615384919,588,-238.83846153849186,37.54230769230058,72.36161005592719,-381.61928200231944,-96.05764107466425,-105.23851277152703,180.32312815612818
"wave 5","P0022","Kermanshah","10 to 14",189.184615384641,124,-65.184615384641,23.099999999991837,29.215132639743445,-122.83066009036463,-7.538570678917381,-34.54604470573179,80.74604470571546
"wave 5","P0022","Kermanshah","15 to 19",269.4980769231456,343,73.50192307685438,108.57499999995825,36.297313803693406,1.8816227336359503,145.12222342007283,36.95469965673982,180.19530034317668
"wave 5","P0022","Kermanshah","20 to 24",397.58076923089095,336,-61.58076923089095,60.62948717944559,41.460274918385686,-143.38840265595834,20.226864194176443,-21.178146245621804,142.43712060451298
"wave 5","P0022","Kermanshah","25 to 29",434.01730769226947,509,74.98269230773053,149.27692307694417,48.601471541242994,-20.915643523170942,170.88102813863202,53.3785872460427,245.17525890784566
"wave 5","P0022","Kermanshah","30 to 34",533.2769230768456,698,164.7230769231544,214.0320512821049,58.03077745100052,50.2192397337419,279.2269141125669,99.52821409269241,328.5358884715174
"wave 5","P0022","Kermanshah","35 to 39",633.4942307692294,819,185.50576923077062,235.48974358975101,46.63051574248412,93.49643871397464,277.51509974756664,143.48041307295503,327.499074106547
"wave 5","P0022","Kermanshah","40 to 44",572.692307692255,907,334.307692307745,382.7243589743998,52.45121911842154,230.81319993439854,437.8021846810915,279.22986660105335,486.2188513477463
"wave 5","P0022","Kermanshah","45 to 49",712.1884615384357,979,266.8115384615643,324.01923076924925,59.75288053375066,148.90972144709934,384.7133554760292,206.1174137547843,441.9210477837142
"wave 5","P0022","Kermanshah","5 to 9",155.3096153846656,140,-15.309615384665591,44.417948717929306,41.66270306573171,-97.51667133420003,66.89744056486884,-37.78910723160513,126.62500466746374
"wave 5","P0022","Kermanshah","50 to 54",816.0788461539879,1269,452.9211538460121,487.8320512819363,60.42252681835802,333.6980195493184,572.1442881427057,368.6089169852426,607.0551855786299
"wave 5","P0022","Kermanshah","55 to 59",1119.42884615372,1575,455.5711538462799,516.5474358975317,70.24933237366685,316.95818896619994,594.1841187263599,377.93447101745176,655.1604007776117
"wave 5","P0022","Kermanshah","60 to 64",1644.58846153849,2145,500.41153846150996,598.5371794871569,73.0836091171831,356.2061004655329,644.616976457487,454.33174149117986,742.7426174831339
"wave 5","P0022","Kermanshah","65 to 69",1833.625000000072,2580,746.3749999999279,831.7583333332993,85.53486783369478,577.6012731837203,915.1487268161355,662.9846065170917,1000.532060149507
"wave 5","P0022","Kermanshah","70 to 74",2044.480769230769,2908,863.519230769231,928.661538461547,84.87636478271007,696.0448338853571,1030.9936276531048,761.1871415776732,1096.1359353454209
"wave 5","P0022","Kermanshah","75 to 79",1799.6692307690525,2661,861.3307692309475,924.0653846155172,97.74687997240355,668.4608246643136,1054.2007137975813,731.1954400488833,1116.9353291821512
"wave 5","P0022","Kermanshah","80",6820.644230769673,8773,1952.3557692303266,2154.548076922766,200.64929036549904,1556.4432089414047,2348.2683295192487,1758.6355166338442,2550.460637211688
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","0 to 4",241.95192307705014,214,-27.95192307705014,49.57051282045734,34.61979375543905,-96.2622129236923,40.358366769592024,-18.739777026184825,117.8808026670995
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","10 to 14",29.05769230769529,62,32.94230769230471,48.838461538458816,16.06607262677105,1.2414233489509456,64.64319203565847,17.137577195105052,80.53934588181258
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","15 to 19",143.77307692309094,134,-9.77307692309094,42.91410256409684,25.112942349709854,-59.32485596975787,39.77870212357599,-6.637676482570093,92.46588161076377
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","20 to 24",123.32500000000198,166,42.67499999999802,79.7916666666643,25.56711627424388,-7.772935524228281,93.12293552422432,29.343731142437996,130.2396021908906
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","25 to 29",232.3961538461113,175,-57.396153846111304,41.576923076941625,34.636869687873286,-125.74013718908752,10.947829496864912,-26.76706026603459,109.92090641991784
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","30 to 34",207.45576923085724,203,-4.455769230857243,64.23141025637081,31.967824670904392,-67.53330760276148,58.621769141047,1.153871884466568,127.30894862827505
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","35 to 39",155.35769230771058,221,65.64230769228942,99.32435897434847,32.578878116984676,1.3590649101162455,129.9255504744626,35.041116192175295,163.60760175652166
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","40 to 44",195.64038461531814,216,20.35961538468186,79.8692307692663,25.030878964522778,-29.03023971559977,69.7494704849635,30.479375668984666,129.25908586954793
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","45 to 49",182.75769230767918,263,80.24230769232082,125.95256410257363,29.688812004180633,21.661619212932486,138.82299617170915,67.3718756231853,184.53325258196196
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","5 to 9",72.7096153845982,52,-20.709615384598195,23.90576923077527,16.543219876163718,-53.351986183237976,11.932755414041587,-8.736601567864511,56.54814002941505
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","50 to 54",156.88846153844503,320,163.11153846155497,187.6974358974486,26.340388083907275,111.13781622058818,215.08526070252177,135.7237136564818,239.6711581384154
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","55 to 59",250.17115384622204,337,86.82884615377796,131.79487179482712,32.24209220726451,23.210134861069108,150.44755744648683,68.17616050211826,195.41358308753598
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","60 to 64",431.7326923077137,495,63.267307692286295,143.58717948716446,37.17780602280914,-10.090342073646696,136.62495745821928,70.22952972123147,216.94482925309745
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","65 to 69",466.90576923070955,551,84.09423076929045,166.11730769235578,35.64834130683826,13.754455078409364,154.43400646017153,95.7775320014747,236.45708338323686
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","70 to 74",351.88846153854,477,125.11153846145999,170.4115384614906,37.81594949021561,50.49473141890607,199.7283455040139,95.79473141893669,245.02834550404452
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","75 to 79",332.00192307688275,542,209.99807692311725,244.59615384618678,39.34940945090993,132.35551256025025,287.64064128598426,166.95358948331977,322.2387182090538
"wave 5","P0023","Kohgiluyeh and Boyer Ahmad","80",1936.0615384614273,2271,334.9384615385727,479.77307692316344,98.20175612800402,141.17097488220543,528.70594819494,286.00559026679616,673.5405635795307
"wave 5","P0024","Golestan","0 to 4",676.4807692305113,579,-97.48076923051133,65.8538461539261,60.17017800346675,-216.20597968602175,21.244441224999107,-52.871364301584336,184.57905660943652
"wave 5","P0024","Golestan","10 to 14",138.66346153844876,130,-8.663461538448757,43.574358974365424,22.375030330288187,-52.81291020318162,35.48598712628411,-0.5750896903674416,87.72380763909828
